Data,Conta Corrente,Fonte,Deputado,Emenda,Plano de Ação,Descrição,Secretaria,Classificação,Repasse,Rendimentos,Empenho,Nota,Valor Bruto,IR,ISS,INSS,Valor Liquido nota,Saldo Banco,Anexo NF,LIQ ORDEM,Comprovante Fornecedor,Comprovante IR,Comprovante ISS,Comprovante INSS,PDF Geral,ABA,URL_LINK
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,41901/2025,49983,10200,122.4,,,10077.6,201913.43,2_NE 41901 NF 49983.pdf,2_LIQ NF 49983.pdf,2_COMP NF 49983.pdf,2_IR NF 49983.pdf,,,https://drive.google.com/file/d/1gE0m0Fid3HjhhyhwIQf_9nmUYNUJW-xX/view?usp=drivesdk,31241,https://drive.google.com/file/d/1gE0m0Fid3HjhhyhwIQf_9nmUYNUJW-xX/view?usp=drivesdk
2026,138628-X,31241,ENIO VERRI,202330920003,09032023-035780,Esporte e Lazer,SESP,Despesa,,,42560/ 2025,3383,29360,352.32,,,29007.68,172553.43,1_NE 42560 NF 3383.pdf,1_LIQ 38264 NF 3383.pdf,1_COMP NF 3383.pdf,1_IR NF 3383.pdf,,,,31241,-
2024,141592-1,1265 - FINALIZADO,SERGIO MORO,202442770003,09032024-064843,aquisição de veículo e armamento,SECSSM,Receita,500000,,,,,,,,0,500000,,,,,,,,1265,-
2024,141592-1,1265 - FINALIZADO,SERGIO MORO,202442770003,09032024-064843,aquisição de veículo e armamento,SECSSM,Receita,,1655.27,,,,,,,0,501655.27,,,,,,,,1265,-
2025,141592-1,1265 - FINALIZADO,SERGIO MORO,202442770003,09032024-064843,aquisição de veículo e armamento,SECSSM,Despesa,,, 4846/2025,19353,147070,1764.84,,,145305.16,354585.27,1_NE 4846 NF 19353.pdf,1_ 2_O 26734 NF 19353 e 19354.pdf,1_2_Comp NF 19353 e 19354.pdf,1_ IR NF 19353.pdf,,,https://drive.google.com/file/d/10NDRIt94pcyV8olbolWTjbZkIzVImWlF/view?usp=drivesdk,1265,https://drive.google.com/file/d/10NDRIt94pcyV8olbolWTjbZkIzVImWlF/view?usp=drivesdk
2025,141592-1,1265 - FINALIZADO,SERGIO MORO,202442770003,09032024-064843,aquisição de veículo e armamento,SECSSM,Despesa,,, 4846/2025,19354,147070,1764.84,,,145305.16,207515.27,2_NE 4846 NF 19354.pdf,1_ 2_O 26734 NF 19353 e 19354.pdf,1_2_Comp NF 19353 e 19354.pdf,2_ IR NF 19354.pdf,,,https://drive.google.com/file/d/1yu8v3fN7Qear4J9M41JVch28z_y4T5UW/view?usp=drivesdk,1265,https://drive.google.com/file/d/1yu8v3fN7Qear4J9M41JVch28z_y4T5UW/view?usp=drivesdk
2025,141592-1,1265 - FINALIZADO,SERGIO MORO,202442770003,09032024-064843,aquisição de veículo e armamento,SECSSM,Despesa,,, 4839/2025,1746,18800,,,,18800,188715.27,3_NE 4839 NF 1746.pdf,3_ O 28150 NF 1746.pdf,3_Comp NF 1746.pdf,,,,https://drive.google.com/file/d/1Z_GVsdGtIVEPoO3O2QAO9kwpS0VT0r57/view?usp=drivesdk,1265,https://drive.google.com/file/d/1Z_GVsdGtIVEPoO3O2QAO9kwpS0VT0r57/view?usp=drivesdk
2025,141592-1,1265 - FINALIZADO,SERGIO MORO,202442770003,09032024-064843,aquisição de veículo e armamento,SECSSM,Despesa,,,16281/2025,40354,37411.04,448.93,,,36962.11,151304.23,1_NE 16281 NF 40354.pdf,1_ O 33764 NF 40354.pdf,1_COMP NF 40354.pdf,1_ IR NF 40354.pdf,,,https://drive.google.com/file/d/1NcKAKwG-30ZSIL1yvDnr2jam9o9zFAE3/view?usp=drivesdk,1265,https://drive.google.com/file/d/1NcKAKwG-30ZSIL1yvDnr2jam9o9zFAE3/view?usp=drivesdk
2025,141592-1,1265 - FINALIZADO,SERGIO MORO,202442770003,09032024-064843,aquisição de veículo e armamento,SECSSM,Despesa,,,13301/2025,19453,147070,1764.84,,,145305.16,4234.23,1_NE 13301 NF 19453.pdf,1_O 36777 NF 19453.pdf,1_COMP NF 19453.pdf,1_ IR NF 19453.pdf,,,https://drive.google.com/file/d/1fzrZFwR9cc29gOP5WR1rX3T-KwKw9GUD/view?usp=drivesdk,1265,https://drive.google.com/file/d/1fzrZFwR9cc29gOP5WR1rX3T-KwKw9GUD/view?usp=drivesdk
2025,141592-1,1265 - FINALIZADO,SERGIO MORO,202442770003,09032024-064843,aquisição de veículo e armamento,SECSSM,Despesa,,,42542/2025,361,13700,,,,13700,-9465.77,1_NE 42542 NF 361.pdf,1_LIQ NF 361.pdf,1_COMP_NF 361.pdf,,,,https://drive.google.com/file/d/1SsiaMQdI0ZAJntWsEYxF4iZUoy9UutI7/view?usp=drivesdk,1265,https://drive.google.com/file/d/1SsiaMQdI0ZAJntWsEYxF4iZUoy9UutI7/view?usp=drivesdk
2025,141592-1,1265 - FINALIZADO,SERGIO MORO,202442770003,09032024-064843,aquisição de veículo e armamento,SECSSM,Despesa,,,42544/2025,1226,1097.9,,,,1097.9,-10563.67,2_NE 42544 NF 1226.pdf,2_LIQ NF 1226.pdf,2_COMP_NF 1226.pdf,,,,https://drive.google.com/file/d/1MhcA13_grASdNCp-Kzeq9WBVORRQWqgq/view?usp=drivesdk,1265,https://drive.google.com/file/d/1MhcA13_grASdNCp-Kzeq9WBVORRQWqgq/view?usp=drivesdk
2025,141592-1,1265 - FINALIZADO,SERGIO MORO,202442770003,09032024-064843,aquisição de veículo e armamento,SECSSM,Receita,,21733.56,,,,,,,0,11169.89,,,,,,,,1265,-
2026,141592-1,1265 - FINALIZADO,SERGIO MORO,202442770003,09032024-064843,aquisição de veículo e armamento,SECSSM,Despesa,,,41591/2025,1562,3850,,,,3850,7319.89,1_NE 41591 NF 1562.pdf,41591.2025.pdf,1_comp nf 1562.pdf,,,,https://drive.google.com/file/d/1HZItTrKfvhdf5Qeb7WNgbXH-1CNiKH0H/view?usp=drivesdk,1265,https://drive.google.com/file/d/1HZItTrKfvhdf5Qeb7WNgbXH-1CNiKH0H/view?usp=drivesdk
2026,141592-1,1265 - FINALIZADO,SERGIO MORO,202442770003,09032024-064843,aquisição de veículo e armamento,SECSSM,Despesa,,,45202/2025,5828,7080,84.96,,,6995.04,239.89,2_NE 45202 e NE 2338-fonte 2000- NF 5828.pdf,45202.pdf,2_comp nf 5828.pdf,2_ IR NF 5828.pdf,,,https://drive.google.com/file/d/1KYV6SLCZj0m5n6PjlYUkRxzgq_yBf_oV/view?usp=drivesdk,1265,https://drive.google.com/file/d/1KYV6SLCZj0m5n6PjlYUkRxzgq_yBf_oV/view?usp=drivesdk
2026,141592-1,1265 - FINALIZADO,SERGIO MORO,202442770003,09032024-064843,aquisição de veículo e armamento,SECSSM,Receita,,107.12,,,,,,,0,347.01,,,,,,,,1265,-
2026,141592-2,1265 - FINALIZADO,SERGIO MORO,202442770003,09032024-064844,aquisição de veículo e armamento,SECSSM,Despesa,,,24806/2026,,347.01,,,,347.01,0,,,,,,,https://drive.google.com/file/d/15dVH43jqysrl9sAGeFdb43-Fmo5y49X9/view?usp=drive_link,1265,https://drive.google.com/file/d/15dVH43jqysrl9sAGeFdb43-Fmo5y49X9/view?usp=drive_link
2026,569794475-2,1414,LUIZ NISHIMORI,202628740001, 09032025-208684,obras de revitalização e melhoria da infraestrutura do Parque Alfredo Werner Nyffeller,SAET/SEMOP,,0,,,,,,,,,0,,,,,,,,1414,-
2026,569487316-1,1413,SERGIO MORO,202642770001,09032026-094228,aquisição de viaturas para Guarda Municipal,SSM,Receita,575110,,,,,,,,,575110,,,,,,,,1413,-
2026,569487316-1,1413,SERGIO MORO,202642770001,09032026-094228,aquisição de viaturas para Guarda Municipal,SSM,Receita,,1245.58,,,,,,,,576355.58,,,,,,,,1413,-
2025,574881322-6,1361,RICARDO BARROS ,202533320005,09092025-076700,SAET,,Receita,198000,,,,,,,,0,198000,,,,,,,,1361,-
2025,574881322-6,1361,RICARDO BARROS ,202533320005,09092025-076700,SAET,,Receita,,2673.89,,,,,,,0,200673.89,,,,,,,,1361,-
2026,574881322-6,1361,RICARDO BARROS ,202533320005,09092025-076700,SAET,,Receita,,6587.19,,,,,,,0,207261.08,,,,,,,,1361,-
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Receita,450000,,,,,,,,,450000,,,,,,,,1595,-
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,2458/2021,5454,695,,,,,449305,NF 5454.pdf,LIQ NF 5454.pdf,Comp NF 5454.pdf,,,,https://drive.google.com/file/d/1Xa8a73unJJHZgrD6PPS9Gr85vBnntTBC/view?usp=drivesdk,1595,https://drive.google.com/file/d/1Xa8a73unJJHZgrD6PPS9Gr85vBnntTBC/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,2459/2021,5455,1112,,,,,448193,NF 5455.pdf,LIQ NF 5455.pdfk,Comp NF 5455.pdf,,,,https://drive.google.com/file/d/1bt50XjRsETT8w2C1v9CzFSoHFjaS-oFG/view?usp=drivesdk,1595,https://drive.google.com/file/d/1bt50XjRsETT8w2C1v9CzFSoHFjaS-oFG/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,2457/2021,5510,3060,,,,,445133,NF 5510.pdf,LIQ NF 5510.pdfk,Comp NF 5510.pdf,,,,https://drive.google.com/file/d/1aGSeqCqmfVLu2No4bGeJQGsBVaVgkVI9/view?usp=drivesdk,1595,https://drive.google.com/file/d/1aGSeqCqmfVLu2No4bGeJQGsBVaVgkVI9/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,4496/2021,7701,1400,,,,,443733,NF 7701.pdf,LIQ NF 7701.pdf,Comp NF 7701.pdf,,,,https://drive.google.com/file/d/1IC9ThfcX2cQNFkJ1faH3p2S73_su4D0O/view?usp=drivesdk,1595,https://drive.google.com/file/d/1IC9ThfcX2cQNFkJ1faH3p2S73_su4D0O/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,2463/2021,13,1680,,,,,442053,NF 13.pdf,LIQ NF 13.pdf,Comp NF 13.pdf,,,,https://drive.google.com/file/d/17LZU4GD_cJUZzQnGp-ZrewKFcGTV4KJl/view?usp=drivesdk,1595,https://drive.google.com/file/d/17LZU4GD_cJUZzQnGp-ZrewKFcGTV4KJl/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,7680/2021,510,3040,,,,,439013,NF 510.pdf,LIQ NF 510.pdf,Comp NF 510.pdf,,,,https://drive.google.com/file/d/17glRRXpyvc3jyWq2nT_UAzrFYalULabZ/view?usp=drivesdk,1595,https://drive.google.com/file/d/17glRRXpyvc3jyWq2nT_UAzrFYalULabZ/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,7679/2021,2095,293.82,,,,,438719.18,NF 2095.pdf,LIQ NF 2095.pdf,Comp NF 2095.pdf,,,,https://drive.google.com/file/d/14PlPYttAHxefeCaJQuDckbOOakxGijFl/view?usp=drivesdk,1595,https://drive.google.com/file/d/14PlPYttAHxefeCaJQuDckbOOakxGijFl/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,8021/2021,10533,822.91,,,,,437896.27,NF 10533.pdf,LIQ NF 10533.pdf,Comp NF 10533.pdf,,,,https://drive.google.com/file/d/1Kqv2FomTwztlP5deG-thmZ5GbGB1MADO/view?usp=drivesdk,1595,https://drive.google.com/file/d/1Kqv2FomTwztlP5deG-thmZ5GbGB1MADO/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,9991/2021,10534,1020,,,,,436876.27,NF 10534.pdf,LIQ NF 10534.pdf,Comp NF 10534.pdf,,,,https://drive.google.com/file/d/1NaAmhiFSAVJaZt5IvsG1Cv3S90Iyj7y2/view?usp=drivesdk,1595,https://drive.google.com/file/d/1NaAmhiFSAVJaZt5IvsG1Cv3S90Iyj7y2/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,2460/2021,52451,5667.29,,,,,431208.98,NF 52451.pdf,LIQ NF 52451.pdf,Comp NF 52451.pdf,,,,https://drive.google.com/file/d/13QfS68dgJDxu2T1LIeuP4z2m3nqpO-pN/view?usp=drivesdk,1595,https://drive.google.com/file/d/13QfS68dgJDxu2T1LIeuP4z2m3nqpO-pN/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,7945/2021,1546,3745,,,,,427463.98,NF 786.pdf,LIQ NF 786.pdf,Comp NF 786.pdf,,,,https://drive.google.com/file/d/1O_QQr0l5QUKE769Msj3Ha-K8BpOR2PJZ/view?usp=drivesdk,1595,https://drive.google.com/file/d/1O_QQr0l5QUKE769Msj3Ha-K8BpOR2PJZ/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,24181/2021,786,717,,,,,426746.98,NF 787.pdf,LIQ NF 787.pdf,Comp NF 787.pdf,,,,https://drive.google.com/file/d/1XZP2d7g4NtkFgR_h8Of7eXQmKhhBQIsQ/view?usp=drive_link,1595,https://drive.google.com/file/d/1XZP2d7g4NtkFgR_h8Of7eXQmKhhBQIsQ/view?usp=drive_link
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,24183/2021,787,717,,,,,426029.98,NF 1546.pdf,LIQ NF 1546.pdf,COMP_NF 1546.pdf,,,,https://drive.google.com/file/d/1zqPbmUftbNVZBIQgyDm90_7HJ_CPtdxk/view?usp=drive_link,1595,https://drive.google.com/file/d/1zqPbmUftbNVZBIQgyDm90_7HJ_CPtdxk/view?usp=drive_link
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,30443/2021,1890,1485,,,,,424544.98,NF 1890.pdf,LIQ NF 1890.pdf,COMP_NF 1890.pdf,,,,https://drive.google.com/file/d/1vig-8BHHEjRsZDU7HT4kK3ckhX_mnThm/view?usp=drive_link,1595,https://drive.google.com/file/d/1vig-8BHHEjRsZDU7HT4kK3ckhX_mnThm/view?usp=drive_link
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,30444/2021,1891,1485,,,,,423059.98,NF 1891.pdf,LIQ NF 1891.pdf,COMP_NF 1891.pdf,,,,https://drive.google.com/file/d/1Dsy8Gt9ddk0CCYhzHjAtUbvKxIlEd5pr/view?usp=drive_link,1595,https://drive.google.com/file/d/1Dsy8Gt9ddk0CCYhzHjAtUbvKxIlEd5pr/view?usp=drive_link
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,24184/2021,1901,1037,,,,,422022.98,NF 1901.pdf,LIQ NF 1901.pdf,COMP_NF 1901.pdf,,,,https://drive.google.com/file/d/1aBXVuoWnn28QF96BVUeUaexncJu05ma2/view?usp=drive_link,1595,https://drive.google.com/file/d/1aBXVuoWnn28QF96BVUeUaexncJu05ma2/view?usp=drive_link
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,24182/2021,1902,1037,,,,,420985.98,NF 1902.pdf,LIQ NF 1902.pdf,COMP_NF 1902.pdf,,,,https://drive.google.com/file/d/1L0y5CaRVOQg62pl_g1HBcZYp5_nlnZcI/view?usp=drive_link,1595,https://drive.google.com/file/d/1L0y5CaRVOQg62pl_g1HBcZYp5_nlnZcI/view?usp=drive_link
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,30921/2021,1377,1100,,,,,419885.98,NF 1377.pdf,LIQ NF 1377.pdf,COMP NF 1377,,,,https://drive.google.com/file/d/1r6xFJY7nd5ZyBJEjdw_grS6AqMKcO48N/view?usp=drivesdk,1595,https://drive.google.com/file/d/1r6xFJY7nd5ZyBJEjdw_grS6AqMKcO48N/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,30919/2021,1378,1100,,,,,418785.98,NF 1378.pdf,LIQ NF 1378.pdf,COMP NF 1378,,,,https://drive.google.com/file/d/1qZormgUTwxJ-eDxPpeRnqEF0T0Lf2oH0/view?usp=drivesdk,1595,https://drive.google.com/file/d/1qZormgUTwxJ-eDxPpeRnqEF0T0Lf2oH0/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,47258/2021,17397,1507.98,,,,,417278,BRASIDAS EIRELI - ME_NF 17397.pdf,LIQ NF 17397.pdf,COMP NF 17397.pdf,,,,https://drive.google.com/file/d/1Wr5BG9qGGiej_BGT9c9DCxswXc_UXjUx/view?usp=drivesdk,1595,https://drive.google.com/file/d/1Wr5BG9qGGiej_BGT9c9DCxswXc_UXjUx/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,47259/2021,17398,2261.97,,,,,415016.03,BRASIDAS EIRELI - ME_NF 17398.pdf,LIQ NF 17398.pdf,COMP NF 17398.pdf,,,,https://drive.google.com/file/d/1dwWjbWZLKGzWAQZgLhgcRBPq07Lt3_dk/view?usp=drivesdk,1595,https://drive.google.com/file/d/1dwWjbWZLKGzWAQZgLhgcRBPq07Lt3_dk/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,47379/2021,231,175,,,,,414841.03,EMERSON NUNES DO EGITO_NF 231.pdf,LIQ NF 231.pdf,COMP NF 231.pdf,,,,https://drive.google.com/file/d/1om_rCQcfWwBWgr563QY1ZFIJNKoH0OLB/view?usp=drivesdk,1595,https://drive.google.com/file/d/1om_rCQcfWwBWgr563QY1ZFIJNKoH0OLB/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,47261/2021,3456,2310,,,,,412531.03,NADJA MARINA PIRES  - ME_NF 3456.pdf,LIQ NF 3456.pdf,COMP NF 3456.pdf,,,,https://drive.google.com/file/d/1DaMqllcq66DHKtoMp21NICU8Stya8hUW/view?usp=drivesdk,1595,https://drive.google.com/file/d/1DaMqllcq66DHKtoMp21NICU8Stya8hUW/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,47378/2021,229,350,,,,,412181.03,NF 229  EMERSON NUNES.pdf,LIQ NF 229.pdf,COMP NF 229.pdf,,,,https://drive.google.com/file/d/18uzCPHTBBaOriS-ekY41LIb2ubjHeM1q/view?usp=drivesdk,1595,https://drive.google.com/file/d/18uzCPHTBBaOriS-ekY41LIb2ubjHeM1q/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,47377/2021,230,175,,,,,412006.03,NF 230 EMERSON NUNES.pdf,LIQ NF 230.pdf,COMP NF 230.pdf,,,,https://drive.google.com/file/d/1ZpTkbyFBeqk82xLfDI9AfHrexbNnpUgL/view?usp=drivesdk,1595,https://drive.google.com/file/d/1ZpTkbyFBeqk82xLfDI9AfHrexbNnpUgL/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,47262/2021,2445,2912,,,,,409094.03,NF 2445 VINICIUS DO AMARAL.pdf,LIQ NF 2445.pdf,COMP NF 2445.pdf,,,,https://drive.google.com/file/d/1LdfXrgfZwWG4wFpr823xwvT9_7C7w89g/view?usp=drivesdk,1595,https://drive.google.com/file/d/1LdfXrgfZwWG4wFpr823xwvT9_7C7w89g/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,47192/2021,2446,5824,,,,,403270.03,NF 2446 VINICIUS DO AMARAL.pdf,LIQ NF 2446.pdf,COMP NF 2446.pdf,,,,https://drive.google.com/file/d/1Wl4XO5MiK2aZGewQo9a6vYrhXi4tYdoe/view?usp=drivesdk,1595,https://drive.google.com/file/d/1Wl4XO5MiK2aZGewQo9a6vYrhXi4tYdoe/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,41463/2021,570,35312,,,,,367958.03,RIGO & RIGO_NF 570.pdf,LIQ NF 570.pdf,comp nf 570.pdf,,,,https://drive.google.com/file/d/1cwQHTmT7oLu3wEbJpLhngAek8wRsNvVD/view?usp=drivesdk,1595,https://drive.google.com/file/d/1cwQHTmT7oLu3wEbJpLhngAek8wRsNvVD/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,52281/2021,1975,7027.02,,,,,360931.01,NF 1975 NE 52281.pdf,LIQ NE 52281.pdf,comp nf 1975.pdf,,,,https://drive.google.com/file/d/1awtwN45pqXatUL3J3R8885gjXpfBgs2v/view?usp=drive_link,1595,https://drive.google.com/file/d/1awtwN45pqXatUL3J3R8885gjXpfBgs2v/view?usp=drive_link
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,47193/2021,6822,4295.2,,,,,356635.81,NF 6822 NE 47193.pdf,LIQ NF 47193.pdf,comp nf 6822.pdf,,,,https://drive.google.com/file/d/130kSbBY0qQEuQ_iJXd6OhWydis2m-izd/view?usp=drivesdk,1595,https://drive.google.com/file/d/130kSbBY0qQEuQ_iJXd6OhWydis2m-izd/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,47256/2021,6835,919.9,,,,,355715.91,NF 6835 NE 47256..pdf,LIQ NF 6835.pdf,comp nf 6835.pdf,,,,https://drive.google.com/file/d/1s94p8umCIQrny2Wf00T5Ywjh6oJRT71M/view?usp=drivesdk,1595,https://drive.google.com/file/d/1s94p8umCIQrny2Wf00T5Ywjh6oJRT71M/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,47381/2021,17399,511.9,,,,,355204.01,NF 17399 NE 47381..pdf,LIQ NF 17399.pdf,COMP NF 17397.pdf,,,,https://drive.google.com/file/d/1SzIW4XjqaGqfsXAx_3xLIMKU1RA0TuC1/view?usp=drivesdk,1595,https://drive.google.com/file/d/1SzIW4XjqaGqfsXAx_3xLIMKU1RA0TuC1/view?usp=drivesdk
2021,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Receita,,15062.01,,,,,,,,370266.02,,,,,,,,1595,-
2022,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,47257/2021,7040,"R$ 1.571,85",,,,,368694.17,NF 7040.pdf,LIQ NF 7040.pdf,COMP NF 7040 NE 47257.pdf,,,,https://drive.google.com/file/d/1Z6Jft5Xt72MhbNeRdgtqiVdKRIbZCnmg/view?usp=drivesdk,1595,https://drive.google.com/file/d/1Z6Jft5Xt72MhbNeRdgtqiVdKRIbZCnmg/view?usp=drivesdk
2022,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,57238/2021,254,"R$ 2.242,48",,,,,366451.69,NF 254.pdf,LIQ NF 254.pdf,COMP NF 254.pdf,,,,https://drive.google.com/file/d/1NHarLIcRtrimEv6h_Q1LQ7581sASE85m/view?usp=drivesdk,1595,https://drive.google.com/file/d/1NHarLIcRtrimEv6h_Q1LQ7581sASE85m/view?usp=drivesdk
2022,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,54375/2021,2097,"R$ 6.340,75",,,,,360110.94,NF 2097.pdf,LIQ NF 2097.pdf,COMP NF 2097.pdf,,,,https://drive.google.com/file/d/1FqwMQ22obCDV0a332XK-_UhQXZ12T5fQ/view?usp=drivesdk,1595,https://drive.google.com/file/d/1FqwMQ22obCDV0a332XK-_UhQXZ12T5fQ/view?usp=drivesdk
2022,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,41466/2021,571,"R$ 22.070,00",,,,,338040.94,NF 571.pdf,LIQ NF 571.pdfk,COMP NF 571 NE 41466.pdfk,,,,https://drive.google.com/file/d/1oavd5N4i9ICRjhSJx9PC8NOa6TlnPmsY/view?usp=drivesdk,1595,https://drive.google.com/file/d/1oavd5N4i9ICRjhSJx9PC8NOa6TlnPmsY/view?usp=drivesdk
2022,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,4476/2022,3701,"R$ 9.681,50",,,,,328359.44,NF 3701.pdf,LIQ NF 3701.pdf,COMP_NF 3701.pdf,,,,https://drive.google.com/file/d/1c49dHPRH3ykkdx3ugblmPeW3drmrKfxs/view?usp=drivesdk,1595,https://drive.google.com/file/d/1c49dHPRH3ykkdx3ugblmPeW3drmrKfxs/view?usp=drivesdk
2022,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,57173/2021,45,"R$ 6.774,94",,,,,321584.5,NF 45.pdf,LIQ NF 45.pdf,COMP_NF 45.pdf,,,,https://drive.google.com/file/d/1qi5XhgjM20pUH-P7bJIUcE4L-TEdByqQ/view?usp=drivesdk,1595,https://drive.google.com/file/d/1qi5XhgjM20pUH-P7bJIUcE4L-TEdByqQ/view?usp=drivesdk
2022,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,57175/2021,608,"R$ 8.209,99",,,,,313374.51,1_NE 57175 NF 608.pdf,1_LIQ NF 608.pdf,COMP_NF  608.pdf,,,,https://drive.google.com/file/d/14oT1hpqwZ5MALYMBdSI0jbtolSAzQj6m/view?usp=drivesdk,1595,https://drive.google.com/file/d/14oT1hpqwZ5MALYMBdSI0jbtolSAzQj6m/view?usp=drivesdk
2022,131520-X,1595,SARGENTO FAHUR,202040660010, 0903-004065,Sem objeto definido,SEMULHER,Despesa,,,15646/2022,1845,"R$ 1.555,80",,,,,311818.71,2_NE 15646 NF 1845.pdf,2_LIQ NF 1845.pdf,COMP_NF 1845.pdf,,,,https://drive.google.com/file/d/1voN9MOxArrNeDn4GhgI57s0iDEVCeRbT/view?usp=drivesdk,1595,https://drive.google.com/file/d/1voN9MOxArrNeDn4GhgI57s0iDEVCeRbT/view?usp=drivesdk
